img,label
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064345122_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064345122_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064345258_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064345258_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064345394_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064345394_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064345530_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064345530_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064345666_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064345666_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064345802_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064345802_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064345938_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064345938_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064346074_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064346074_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064346210_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064346210_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064346346_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064346346_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064346482_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064346482_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064346618_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064346618_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064346754_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064346754_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064346890_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064346890_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064347026_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064347026_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064347162_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064347162_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064347298_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064347298_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064347434_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064347434_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064347570_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064347570_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064347706_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064347706_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064347842_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064347842_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064347978_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064347978_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064348114_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064348114_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064348250_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064348250_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064348386_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064348386_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064348522_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064348522_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064348658_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064348658_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064348793_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064348793_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064348929_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064348929_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064349065_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064349065_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064349201_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064349201_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064349337_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064349337_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064349473_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064349473_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064349609_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064349609_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064349745_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064349745_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064349881_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064349881_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064350017_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064350017_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064350153_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064350153_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064350289_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064350289_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064350425_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064350425_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064350561_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064350561_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064350697_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064350697_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064350833_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064350833_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064350969_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064350969_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064351105_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064351105_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064351241_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064351241_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064351377_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064351377_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064351513_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064351513_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064351649_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064351649_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064351785_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064351785_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064351921_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064351921_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064352057_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064352057_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064352193_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064352193_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064352329_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064352329_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064352465_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064352465_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064352601_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064352601_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064352737_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064352737_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064352873_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064352873_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064353009_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064353009_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064353145_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064353145_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064353281_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064353281_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064353417_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064353417_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064353553_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064353553_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064353689_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064353689_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064353825_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064353825_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064353961_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064353961_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064354097_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064354097_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064354233_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064354233_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064354369_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064354369_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064354505_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064354505_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064354641_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064354641_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064354777_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064354777_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064354913_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064354913_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064355049_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064355049_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064355185_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064355185_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064355321_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064355321_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064355457_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064355457_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064355593_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064355593_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064355729_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064355729_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064355865_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064355865_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064356001_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064356001_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064356137_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064356137_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064356273_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064356273_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064356409_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064356409_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064356545_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064356545_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064356681_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064356681_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064356817_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064356817_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064356953_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064356953_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064357089_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064357089_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064357225_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064357225_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064357361_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064357361_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064357497_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064357497_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064357633_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064357633_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064357769_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064357769_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064357905_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064357905_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064358041_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064358041_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064358177_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064358177_Camera_6_bin.png
D:\Compressed\Road02\ColorImage_road02\ColorImage\Record005\Camera 6\170927_064358313_Camera_6.jpg,D:\Compressed\Gray_Label\Label_road02\Label\Record005\Camera 6\170927_064358313_Camera_6_bin.png
